Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
x_direct_100_100,x_direct_100_100_topic_58,1736,0,8,8.451243663594472,0.216,78.827,0.0,0.9646928567006565,0.0,8,10,11,12,14,17,20,22,72,79,79
x_direct_100_100,x_direct_100_100_topic_59,1769,0,8,8.484239683436964,0.259,71.529,0.0,0.9830309121563718,0.0,8,10,11,12,15,17,20,24,64,72,72
x_direct_100_100,x_direct_100_100_topic_6,1782,0,8,8.459755331088662,0.263,81.797,0.0,0.9902549946086233,0.0,8,10,11,12,15,17,19,22,73,82,82
x_direct_100_100,x_direct_100_100_topic_60,1825,0,8,8.783739726027395,0.205,82.348,0.0,1.0141500365660705,0.0,8,11,12,13,15,17,20,23,73,82,82
x_direct_100_100,x_direct_100_100_topic_61,1736,0,8,8.37464170506912,0.285,71.726,0.0,0.9646928567006565,0.0,8,10,11,12,15,17,20,22,64,72,72
x_direct_100_100,x_direct_100_100_topic_62,1722,0,8,8.571880952380951,0.386,79.133,0.0,0.9569130755982319,0.0,8,10,11,12,15,16,20,23,72,79,79
x_direct_100_100,x_direct_100_100_topic_63,1757,0,8,8.508338076266355,0.15,81.54,0.0,0.9763625283542935,0.0,8,10,12,12,14,17,21,24,73,82,82
x_direct_100_100,x_direct_100_100_topic_64,1691,0,8,8.50803903015967,0.254,63.275999999999996,0.0,0.9396864174428631,0.0,8,10,11,12,15,17,20,23,62,63,63
x_direct_100_100,x_direct_100_100_topic_65,1822,0,8,8.569413830954986,0.285,71.583,0.0,1.0124829406155509,0.0,8,10,11,12,14,17,20,25,61,72,72
x_direct_100_100,x_direct_100_100_topic_66,1757,0,8,8.439181559476385,0.251,63.347,0.0,0.9763625283542935,0.0,8,10,11,12,14,16,19,25,63,63,63
x_direct_100_100,x_direct_100_100_topic_67,1706,0,8,8.777419109026956,0.326,82.53099999999999,0.0,0.9480218971954609,0.0,8,11,12,13,15,17,20,23,79,83,83
x_direct_100_100,x_direct_100_100_topic_68,1788,0,8,8.39928914988814,0.22,72.22399999999999,0.0,0.9935891865096624,0.0,8,10,12,12,15,17,19,22,54,72,72
x_direct_100_100,x_direct_100_100_topic_69,1760,0,8,8.310230113636372,0.156,80.079,0.0,0.9780296243048131,0.0,8,10,11,12,15,17,19,21,74,80,80
x_direct_100_100,x_direct_100_100_topic_7,1795,0,8,8.263809470752085,0.261,73.837,0.0,0.9974790770608747,0.0,8,10,11,12,14,16,19,22,72,74,74
x_direct_100_100,x_direct_100_100_topic_70,1770,0,8,8.694602824858748,0.33599999999999997,79.265,0.0,0.983586610806545,0.0,8,10,12,13,15,17,20,23,72,79,79
x_direct_100_100,x_direct_100_100_topic_71,1746,0,8,8.811197021764034,0.23800000000000002,80.61999999999999,0.0,0.9702498432023885,0.0,8,11,12,13,15,17,20,22,71,81,81
x_direct_100_100,x_direct_100_100_topic_72,1750,0,8,8.54649257142857,0.29,79.902,0.0,0.9724726378030812,0.0,8,10,11,12,15,17,20,23,72,80,80
x_direct_100_100,x_direct_100_100_topic_73,1770,0,8,8.556342937853108,0.16799999999999998,63.128,0.0,0.983586610806545,0.0,8,10,12,13,15,17,20,22,60,63,63
x_direct_100_100,x_direct_100_100_topic_74,1757,0,8,8.37650028457598,0.32899999999999996,62.045,0.0,0.9763625283542935,0.0,8,10,12,12,15,17,20,23,61,62,62
x_direct_100_100,x_direct_100_100_topic_75,1784,0,8,8.43358744394619,0.35100000000000003,81.82000000000001,0.0,0.9913663919089697,0.0,8,10,11,12,15,16,19,21,64,82,82
x_direct_100_100,x_direct_100_100_topic_76,1783,0,8,8.508005047672462,0.177,82.245,0.0,0.9908106932587964,0.0,8,10,12,12,15,17,20,22,81,82,82
x_direct_100_100,x_direct_100_100_topic_77,1721,0,8,8.399106914584538,0.337,72.925,0.0,0.9563573769480588,0.0,8,10,11,12,15,17,20,22,60,73,73
x_direct_100_100,x_direct_100_100_topic_78,1766,0,8,8.663770101925257,0.33,82.46000000000001,0.0,0.9813638162058522,0.0,8,10,12,12,15,17,20,23,77,82,82
x_direct_100_100,x_direct_100_100_topic_79,1696,0,8,8.546621462264156,0.255,59.922999999999995,0.0,0.942464910693729,0.0,8,10,12,12,14,17,20,22,59,60,60
x_direct_100_100,x_direct_100_100_topic_8,1657,0,8,8.568828002414003,0.356,78.92,0.0,0.9207926633369746,0.0,8,10,12,13,15,17,19,21,62,79,79
x_direct_100_100,x_direct_100_100_topic_80,1676,0,8,8.348966587112166,0.35,63.365,0.0,0.9313509376902652,0.0,8,10,12,12,15,16,19,20,60,63,63
x_direct_100_100,x_direct_100_100_topic_81,1800,0,8,8.54204055555555,0.207,80.425,0.0,1.0002575703117407,0.0,8,10,12,13,15,17,20,23,63,80,80
x_direct_100_100,x_direct_100_100_topic_82,1771,0,8,8.245578204404291,0.23800000000000002,62.260999999999996,0.0,0.9841423094567182,0.0,8,10,11,12,14,16,19,22,56,62,62
x_direct_100_100,x_direct_100_100_topic_83,1709,0,8,8.439655939145702,0.32,62.90800000000001,0.0,0.9496889931459804,0.0,8,10,11,12,15,17,19,21,60,63,63
x_direct_100_100,x_direct_100_100_topic_84,1754,0,8,8.479385974914484,0.236,78.686,0.0,0.974695432403774,0.0,8,10,12,12,15,17,19,21,71,79,79
x_direct_100_100,x_direct_100_100_topic_85,1745,0,8,8.570216045845271,0.323,79.093,0.0,0.9696941445522153,0.0,8,10,11,12,15,17,20,22,72,79,79
x_direct_100_100,x_direct_100_100_topic_86,1739,0,8,8.621629672225417,0.215,82.197,0.0,0.9663599526511761,0.0,8,10,12,12,15,17,21,26,75,82,82
x_direct_100_100,x_direct_100_100_topic_87,1774,0,8,8.367506764374301,0.364,64.328,0.0,0.9858094054072377,0.0,8,10,11,12,15,17,19,25,64,64,64
x_direct_100_100,x_direct_100_100_topic_88,1764,0,8,8.547825396825411,0.211,85.341,0.0,0.9802524189055059,0.0,8,10,11,12,15,17,20,24,63,85,85
x_direct_100_100,x_direct_100_100_topic_89,1729,0,8,8.34546790052053,0.272,81.672,0.0,0.9608029661494443,0.0,8,10,11,12,14,16,20,22,64,82,82
x_direct_100_100,x_direct_100_100_topic_9,1811,0,8,8.45801711761458,0.247,81.22999999999999,0.0,1.0063702554636458,0.0,8,10,11,12,15,17,20,24,74,81,81
x_direct_100_100,x_direct_100_100_topic_90,1696,0,8,8.527264150943388,0.23399999999999999,80.521,0.0,0.942464910693729,0.0,8,10,12,12,15,17,20,26,72,81,81
x_direct_100_100,x_direct_100_100_topic_91,1807,0,8,8.618975650249038,0.16899999999999998,74.714,0.0,1.004147460862953,0.0,8,10,12,12,15,17,20,25,72,75,75
x_direct_100_100,x_direct_100_100_topic_92,1748,0,8,8.40572482837529,0.28600000000000003,72.15100000000001,0.0,0.9713612405027349,0.0,8,10,11,12,15,17,20,21,64,72,72
x_direct_100_100,x_direct_100_100_topic_93,1771,0,8,8.609070016939581,0.27799999999999997,73.908,0.0,0.9841423094567182,0.0,8,10,12,12,15,17,20,24,73,74,74
x_direct_100_100,x_direct_100_100_topic_94,1784,0,8,8.706708520179378,0.231,80.836,0.0,0.9913663919089697,0.0,8,10,12,13,15,17,20,23,80,81,81
x_direct_100_100,x_direct_100_100_topic_95,1737,0,8,8.601089234312031,0.159,81.853,0.0,0.9652485553508298,0.0,8,10,12,12,15,17,20,24,80,82,82
x_direct_100_100,x_direct_100_100_topic_96,1712,0,8,8.559654789719632,0.367,82.122,0.0,0.9513560890965,0.0,8,10,11,12,15,17,20,22,81,82,82
x_direct_100_100,x_direct_100_100_topic_97,1793,0,8,8.388930284439489,0.275,63.04800000000001,0.0,0.9963676797605283,0.0,8,10,11,12,15,17,20,23,58,63,63
x_direct_100_100,x_direct_100_100_topic_98,1711,0,8,8.261240210403278,0.237,64.581,0.0,0.9508003904463268,0.0,8,10,12,12,15,17,19,20,57,65,65
x_direct_100_100,x_direct_100_100_topic_99,1740,0,8,8.377229885057469,0.101,85.42,0.0,0.9669156513013494,0.0,8,10,11,12,15,17,19,22,61,85,85
,Aggregated,175308,0,8,8.46419542747621,0.101,85.42,0.0,97.41841896456147,0.0,8,10,11,12,15,17,20,23,65,82,85
